ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Examples_Count,Examples_Count_Log
ndii1240,Ndi,,,,ndii1240,,1,0.0
ocea1241,Oceanic,,,,ocea1241,,8,2.0794415416798357
taro1265,Tarokoid,,,,taro1265,,1,0.0
taro1263,Tarok,,8.98356,10.0288,taro1263,,1,0.0
bium1280,Biu-Mandara,,,,bium1280,,8,2.0794415416798357
weno1238,Wobe-Wè Northern,,7.40391,-7.24617,weno1238,,1,0.0
bong1285,Bongo,,7.4145,27.9918,bong1285,,11,2.3978952727983707
kain1275,Kainji,,,,kain1275,,5,1.6094379124341003
manu1255,Manumanaw Karen,,19.165,96.9531,manu1255,,1,0.0
guro1248,Guro,,7.34954,-6.31154,guro1248,,2,0.6931471805599453
sigi1234,Sigidi,,,,sigi1234,,1,0.0
kula1277,Kulango,,,,kula1277,,4,1.3862943611198906
cang1245,Cangin,,,,cang1245,,2,0.6931471805599453
gbay1288,Kresh-Woro,,8.43391,25.0,gbay1288,,3,1.0986122886681098
gada1257,Ga-Dangme,,,,gada1257,,2,0.6931471805599453
polc1243,Pesse,,10.1346,9.5961,polc1243,,1,0.0
bant1294,Bantoid,,,,bant1294,,5,1.6094379124341003
poto1254,Potou-Tano,,,,poto1254,,1,0.0
ngas1240,Ngas,,9.32042,9.46146,ngas1240,,2,0.6931471805599453
yiwo1237,Yiwom,,8.97395,9.78757,yiwo1237,,1,0.0
lend1245,Lendu,,2.1898,30.6794,lend1245,,2,0.6931471805599453
mang1396,Mangbutu,,2.74779,29.7358,mang1396,,4,1.3862943611198906
gbay1292,Kresh,,,,gbay1292,,2,0.6931471805599453
mang1394,Mangbetu,,2.5511,27.0712,mang1394,,4,1.3862943611198906
jowu1238,Jowulu,,10.7691,-5.47873,jowu1238,,1,0.0
raro1241,Southern Cook Island Maori,,-21.23,-159.78,raro1241,,48,3.871201010907891
tahi1242,Tahitian,,-17.6485,-149.45,tahi1242,,87,4.465908118654584
rapa1245,Mangaia-Old Rapa,,-27.6304,-144.338,rapa1245,,2,0.6931471805599453
mang1401,Mangareva,,-23.1095,-134.97,mang1401,,5,1.6094379124341003
pile1238,Vaeakau-Taumako,,-10.173335,166.247188,pile1238,,2,0.6931471805599453
nuku1260,Nukuoro,,3.84,154.975,nuku1260,,5,1.6094379124341003
taku1257,Takuu,,-4.773094,157.032085,taku1257,,2,0.6931471805599453
tiko1237,Tikopia,,-12.2766,168.822,tiko1237,,3,1.0986122886681098
lauu1247,Lau,,-8.51018,160.872,lauu1247,,3,1.0986122886681098
toor1238,Tooro,,0.57291,30.6389,toor1238,,3,1.0986122886681098
ndal1241,Ndali,,-9.88948,33.6118,ndal1241,,24,3.1780538303479458
umbu1257,Umbundu,,-12.4763,14.4148,umbu1257,,3,1.0986122886681098
kala1384,Kalanga,,-21.2887,27.401,kala1384,,2,0.6931471805599453
yeyi1239,Yeyi,,-18.9178,23.6088,yeyi1239,,14,2.6390573296152584
sukw1242,Sukwa,,,,sukw1242,,7,1.9459101490553132
tote1238,Totela,,-16.9575,24.3751,tote1238,,8,2.0794415416798357
ngon1268,Ngonde,,,,ngon1268,,2,0.6931471805599453
sans1272,San Salvador Kongo,,-5.7114,12.5372,sans1272,,2,0.6931471805599453
mali1279,Malila,,-9.16619,33.339,mali1279,,3,1.0986122886681098
vwan1235,Vwanji,,-9.00683,34.0757,vwan1235,,1,0.0
kima1244,Kimaragang,,6.61982,116.96,kima1244,,13,2.5649493574615367
bare1279,Barain,,10.970124,17.911727,bare1279,,20,2.995732273553991
bilu1245,Bilua,,-7.92388,156.663,bilu1245,,2,0.6931471805599453
maya1287,Mayan,,,,maya1287,,5,1.6094379124341003
sans1269,Sanskrit,,20.0,77.0,sans1269,,37,3.6109179126442243
tsho1240,Tshobdun,,32.18,101.84,tsho1240,,1,0.0
jiar1240,Northern Gyalrong,,31.60295,102.22875,jiar1240,,1,0.0
kita1249,Kita Maninkakan,,13.1798,-9.49151,kita1249,,8,2.0794415416798357
clas1259,Classical Arabic,,,,clas1259,,3,1.0986122886681098
limb1268,Limbum,,6.58608,10.9802,limb1268,,107,4.672828834461906
noon1243,Noone,,6.37256,10.5707,noon1243,,5,1.6094379124341003
medu1238,Medumba,,5.10901,10.6118,medu1238,,29,3.367295829986474
momo1242,Momo,,,,momo1242,,2,0.6931471805599453
isum1240,Isu (Menchum Division),,6.63731,9.96577,isum1240,,2,0.6931471805599453
akoo1248,Akoose,,4.9243,9.65522,akoo1248,,4,1.3862943611198906
bamu1253,Bamun,,5.49017,10.8477,bamu1253,,1,0.0
mund1327,Mundani,,5.68073,9.91533,mund1327,,3,1.0986122886681098
fumm1238,Fum,,6.66524,11.1087,fumm1238,,2,0.6931471805599453
nupo1239,Nupoid,,,,nupo1239,,3,1.0986122886681098
abar1238,Mungbam,,6.5805,10.2267,abar1238,,3,1.0986122886681098
indo1321,Indo-Aryan,,,,indo1321,,11,2.3978952727983707
ngan1295,Ngandi,,-12.8448,134.649,ngan1295,,1,0.0
awad1243,Awadhi,,27.5907,82.4663,awad1243,,4,1.3862943611198906
oldm1244,Old Marathi,,18.0,75.0,oldm1244,,1,0.0
braj1242,Braj,,26.4758,78.0813,braj1242,,4,1.3862943611198906
bund1253,Bundeli,,24.8982,78.9542,bund1253,,2,0.6931471805599453
maia1254,Maia,,-4.50212,145.096,maia1254,,95,4.553876891600541
laca1243,Lacandon,,17.02093,-91.42348,laca1243,,14,2.6390573296152584
mopa1243,Mopan,,16.3533,-89.0673,mopa1243,,56,4.02535169073515
slav1255,Slavic,,,,slav1255,,27,3.295836866004329
capp1239,Cappadocian Greek,,38.73,35.45,capp1239,,51,3.9318256327243257
inui1246,Inuit,,,,inui1246,,5,1.6094379124341003
west2793,West Germanic,,,,west2793,,1,0.0
uppe1398,Upper Austria Bavarian,,48.24,13.89,uppe1398,,22,3.091042453358316
chat1268,Chatino,,,,chat1268,,41,3.713572066704308
mati1253,Matipuhy,,-12.0456,-53.3994,mati1253,,579,6.361302477572996
maru1252,Marúbo,,-6.60703,-72.4027,maru1252,,97,4.574710978503383
guan1269,Kotiria,,1.07554,-69.5705,guan1269,,297,5.6937321388027
hupd1244,Hup,,0.58622,-69.8359,hupd1244,,140,4.941642422609304
saku1239,Sakurabiat,,,,saku1239,,52,3.9512437185814275
suya1243,Suyá,,-11.5178,-53.0743,suya1243,,98,4.584967478670572
aika1237,Aikanã,,-12.6695,-60.5353,aika1237,,152,5.0238805208462765
suru1262,Suruí,,-11.0989,-61.2818,suru1262,,66,4.189654742026425
warr1258,Warrwa,,-17.0965,123.971,warr1258,,2,0.6931471805599453
agua1253,Aguaruna,,-5.30044,-77.9218,agua1253,,14,2.6390573296152584
lite1247,Literary Hindi,,,,lite1247,,2,0.6931471805599453
copt1239,Coptic,,29.472,31.2053,copt1239,,48,3.871201010907891
olde1242,Old Egyptian,,,,olde1242,,1,0.0
late1256,Late Egyptian,,,,late1256,,4,1.3862943611198906
sahi1241,Sahidic,,,,sahi1241,,7,1.9459101490553132
lyco1237,Lycopolitan,,,,lyco1237,,19,2.9444389791664403
kxoe1243,Kxoe,,-16.59051,22.599835,kxoe1243,,16,2.772588722239781
dama1270,Damara,,,,dama1270,,6,1.791759469228055
shua1254,Shua,,-21.52,26.0238,shua1254,,5,1.6094379124341003
tsix1234,Ts'ixa,,-19.180953,23.998153,tsix1234,,8,2.0794415416798357
shek1243,Shekhawati,,27.34,75.407,shek1243,,1,0.0
kuma1273,Kumaoni,,29.5622,80.0171,kuma1273,,5,1.6094379124341003
hary1238,Haryanvi,,29.0166,76.0432,hary1238,,3,1.0986122886681098
avam1236,Avam,,,,avam1236,,21,3.044522437723423
fore1265,Forest Enets,,68.6,86.5,fore1265,,22,3.091042453358316
sumi1235,Sumi Naga,,25.9996,94.4235,sumi1235,,29,3.367295829986474
khez1235,Khezha Naga,,25.7078,94.3114,khez1235,,2,0.6931471805599453
maoo1244,Mao,,,,maoo1244,,3,1.0986122886681098
sout2674,South Saami,,62.8801,13.7006,sout2674,,8,2.0794415416798357
lule1254,Lule Saami,,67.2759,17.8057,lule1254,,1,0.0
skol1241,Skolt Saami,,68.8326,29.7204,skol1241,,2,0.6931471805599453
sout2959,South Slavey,,59.8794,-117.047,sout2959,,3,1.0986122886681098
nyul1248,Nyulnyulan,,,,nyul1248,,2,0.6931471805599453
urar1246,Urarina,,-4.44006,-75.4211,urar1246,,2,0.6931471805599453
yele1255,Yele,,-11.3796,154.127,yele1255,,1,0.0
saba1268,Sabanê,,-12.9857,-60.335,saba1268,,2,0.6931471805599453
indo1320,Indo-Iranian,,,,indo1320,,4,1.3862943611198906
ural1272,Uralic,,,,ural1272,,3,1.0986122886681098
aust1305,Austroasiatic,,,,aust1305,,2,0.6931471805599453
guiq1238,Guiqiong,,30.4803,102.128,guiq1238,,2,0.6931471805599453
indo1319,Indo-European,,,,indo1319,,8,2.0794415416798357
tsez1239,Tsezic,,,,tsez1239,,10,2.302585092994046
khoe1241,Khoe,,,,khoe1241,,1,0.0
araw1282,Arawan,,,,araw1282,,4,1.3862943611198906
kusu1250,Kusunda,,28.33,82.6,kusu1250,,2,0.6931471805599453
timo1261,Timor-Alor-Pantar,,,,timo1261,,4,1.3862943611198906
tung1282,Tungusic,,,,tung1282,,3,1.0986122886681098
mong1329,Mongolic,,,,mong1329,,2,0.6931471805599453
barb1265,Barbacoan,,,,barb1265,,4,1.3862943611198906
kory1246,Koryak,,63.8977,166.695,kory1246,,4,1.3862943611198906
kere1280,Kerek,,62.1777,175.07,kere1280,,3,1.0986122886681098
taim1252,Taimyr Pidgin Russian,,69.52,88.53,taim1252,,2,0.6931471805599453
saka1298,Saka,,,,saka1298,,2,0.6931471805599453
sogd1245,Sogdian,,39.7,66.983,sogd1245,,3,1.0986122886681098
sari1246,Sarikoli,,37.905,75.1449,sari1246,,7,1.9459101490553132
tokh1243,Tokharian B,,41.65,82.9,tokh1243,,2,0.6931471805599453
tokh1242,Tokharian A,,42.98,89.18,tokh1242,,3,1.0986122886681098
yila1234,Vernacular Atayalic Japanese,,24.381274,121.574283,yila1234,,4,1.3862943611198906
atay1247,Atayal,,24.5209,121.388,atay1247,,3,1.0986122886681098
uraa1244,Ura,,27.466667,90.9,uraa1244,,5,1.6094379124341003
sout2954,Southern Amami-Oshima,,28.1955,129.28521,sout2954,,7,1.9459101490553132
okin1246,Oki-No-Erabu,,27.37384,128.6187,okin1246,,3,1.0986122886681098
shur1243,Shuri,,26.21699,127.7224,shur1243,,11,2.3978952727983707
cent2126,Central Okinawan,,26.14854,127.7816,cent2126,,4,1.3862943611198906
miya1259,Miyako,,24.7564,125.363,miya1259,,21,3.044522437723423
hate1238,Hateruma,,24.059,123.78,hate1238,,2,0.6931471805599453
hato1238,Hatoma,,,,hato1238,,6,1.791759469228055
yona1241,Yonaguni,,24.44997,122.99075,yona1241,,4,1.3862943611198906
sona1243,Sonai,,,,sona1243,,5,1.6094379124341003
midd1372,Middle Korean,,37.93313,126.59918,midd1372,,3,1.0986122886681098
chin1476,China Buriat,,48.7593,117.786,chin1476,,9,2.1972245773362196
midd1351,Middle Mongol,,48.72618,108.6745,midd1351,,3,1.0986122886681098
kham1281,Khamnigan Mongol,,49.0,117.0,kham1281,,5,1.6094379124341003
ordo1245,Ordos,,42.42,110.16,ordo1245,,2,0.6931471805599453
kalm1243,Oirad-Kalmyk-Darkhat,,46.566667,45.316667,kalm1243,,1,0.0
east2337,East Yugur,,38.83687,99.61725,east2337,,1,0.0
bona1250,Bonan,,35.515,102.01778,bona1250,,9,2.1972245773362196
kang1281,Kangjia,,35.043,101.254,kang1281,,7,1.9459101490553132
dong1285,Dongxiang,,35.66354,103.38952,dong1285,,12,2.4849066497880004
huzh1238,Mongghul,,36.84174,101.95904,huzh1238,,8,2.0794415416798357
minh1238,Mangghuer,,36.33736,102.80434,minh1238,,8,2.0794415416798357
dung1253,Dungan,,42.7292,76.8382,dung1253,,3,1.0986122886681098
wutu1241,Wutunhua,,35.269,101.957,wutu1241,,9,2.1972245773362196
tang1373,Tangwang,,35.803799,103.54273,tang1373,,3,1.0986122886681098
gang1272,Gangou,,35.55,102.43,gang1272,,2,0.6931471805599453
tibe1276,Middle Old Tibetan,,,,tibe1276,,12,2.4849066497880004
amdo1237,Amdo Tibetan,,34.5177,100.485,amdo1237,,4,1.3862943611198906
qian1263,Qiangic,,,,qian1263,,7,1.9459101490553132
baim1244,Baima,,33.1001,103.952,baim1244,,2,0.6931471805599453
oroq1238,Oroqen,,50.6319,125.017,oroq1238,,12,2.4849066497880004
solo1263,Solon,,48.166,119.4873,solo1263,,11,2.3978952727983707
nana1257,Nanai,,48.43426,134.79726,nana1257,,8,2.0794415416798357
negi1245,Negidal,,52.96584,139.20575,negi1245,,19,2.9444389791664403
kile1243,Kilen,,47.585,132.48,kile1243,,10,2.302585092994046
orok1265,Orok,,49.36393,143.12819,orok1265,,52,3.9512437185814275
sibe1252,Sibe,,,,sibe1252,,36,3.58351893845611
bala1299,Bala,,,,bala1299,,3,1.0986122886681098
sala1264,Salar,,35.5457,102.819,sala1264,,7,1.9459101490553132
kirg1245,Kirghiz,,42.0,74.0,kirg1245,,7,1.9459101490553132
ainu1251,Ainu (China),,39.2714,76.4209,ainu1251,,1,0.0
ilit1241,Ili Turki,,44.0089,80.4957,ilit1241,,2,0.6931471805599453
shor1247,Mrassu Shor-Tutal,,53.70953,87.84468,shor1247,,2,0.6931471805599453
nort2686,Northern Altai,,50.8998,88.0672,nort2686,,3,1.0986122886681098
chul1246,Lower Chulym Turkic,,56.87439,86.5892,chul1246,,4,1.3862943611198906
yaku1245,Sakha,,61.69744,133.98031,yaku1245,,31,3.4339872044851463
dolg1241,Dolgan,,71.10828,94.29358,dolg1241,,3,1.0986122886681098
enet1250,Enets,,,,enet1250,,3,1.0986122886681098
nene1251,Nenets,,,,nene1251,,14,2.6390573296152584
kama1351,Kamas-Koibal,,55.07,94.83,kama1351,,3,1.0986122886681098
yugh1239,Yugh,,60.8778,89.7479,yugh1239,,4,1.3862943611198906
kott1239,Kott-Assan,,55.0,94.0,kott1239,,1,0.0
kiow1264,Kiowa Apache,,34.9077,-98.2461,kiow1264,,2,0.6931471805599453
eyak1241,Eyak,,60.4232,-144.762,eyak1241,,2,0.6931471805599453
yuka1259,Yukaghir,,,,yuka1259,,22,3.091042453358316
nort2979,Northern Conchucos Ancash Quechua,,-8.97356,-77.4146,nort2979,,1,0.0
germ1287,Germanic,,,,germ1287,,54,3.9889840465642745
abar1239,Abar,,,,abar1239,,1,0.0
resh1242,Reshe,,10.77046,4.62395,resh1242,,1,0.0
ngwo1241,Ngwo,,6.17739,9.84369,ngwo1241,,4,1.3862943611198906
taki1251,Takivatan,,,,taki1251,,6,1.791759469228055
sout2930,Isbukun,,,,sout2930,,1,0.0
bunu1267,Bunun,,23.4116,121.025,bunu1267,,19,2.9444389791664403
mala1479,Central Malay,,1.85856,103.0,mala1479,,45,3.8066624897703196
vera1241,Vera'a,,-13.892528,167.428701,vera1241,,35,3.5553480614894135
stan1306,Standard Malay,,3.08896,101.699,stan1306,,1,0.0
kula1284,Kulawi,,,,kula1284,,1,0.0
bala1315,Balantak,,-0.86809,123.289,bala1315,,3,1.0986122886681098
mara1404,Maranao,,7.79414,124.175,mara1404,,2,0.6931471805599453
sumb1241,Sumbawa,,-8.71919,117.472,sumb1241,,48,3.871201010907891
bima1247,Bima,,-8.57376,118.445,bima1247,,2,0.6931471805599453
taro1264,Seediq,,23.9032,121.358,taro1264,,50,3.912023005428146
teru1237,Teruku,,,,teru1237,,4,1.3862943611198906
sira1267,Sirayaic,,22.9777,120.315,sira1267,,1,0.0
toto1304,Totoli,,1.14995,120.875,toto1304,,115,4.74493212836325
waim1252,Waima'a,,-8.53416,126.317,waim1252,,8,2.0794415416798357
wara1294,Anta-Komnzo-Wára-Wérè-Kémä,,-8.64917,141.52,wara1294,,861,6.7580945044277305
bili1250,Bilinarra,,-16.868771,130.533991,bili1250,,3,1.0986122886681098
aram1253,Arammba,,-8.29593,141.445,aram1253,,4,1.3862943611198906
kunj1246,Kánchá,,-8.92289,141.424,kunj1246,,2,0.6931471805599453
anta1254,Anta,,,,anta1254,,11,2.3978952727983707
kala1397,Kalam,,-5.25216,144.585,kala1397,,4,1.3862943611198906
ngka1235,Ngkontar Ngkolmpu,,-8.87044,140.818,ngka1235,,2,0.6931471805599453
tond1250,Tonda,,,,tond1250,,3,1.0986122886681098
suki1245,Suki,,-8.04783,141.842,suki1245,,1,0.0
woii1237,Woi,,-1.62746,135.484,woii1237,,1,0.0
kurd1259,Kurdish,,,,kurd1259,,12,2.4849066497880004
arom1237,Aromanian,,40.616,21.2,arom1237,,1,0.0
sout2857,Nahavaq,,-16.5116,167.477,sout2857,,6,1.791759469228055
siro1249,Siroi,,-5.52893,145.994,siro1249,,2,0.6931471805599453
aime1238,Aimele,,-6.68656,142.656,aime1238,,81,4.394449154672439
mafe1237,Mafea,,-15.4316,167.241,mafe1237,,35,3.5553480614894135
hmon1333,Hmong Daw,,21.5461,103.164,hmon1333,,90,4.499809670330265
maee1241,Tirax,,-15.9914,167.288,maee1241,,2,0.6931471805599453
sunw1242,Sunwar,,27.5201,86.2476,sunw1242,,2,0.6931471805599453
wamb1259,Wambon,,-5.44334,140.48,wamb1259,,6,1.791759469228055
balu1257,Paluai,,-2.5604,147.282,balu1257,,3,1.0986122886681098
sauk1252,Ma Manda,,-6.31958,146.759,sauk1252,,5,1.6094379124341003
onoo1246,Ono,,-6.19223,147.579,onoo1246,,2,0.6931471805599453
timb1251,Timbe,,-6.06875,147.057,timb1251,,2,0.6931471805599453
yong1280,Yonggom,,-6.42956,141.213,yong1280,,2,0.6931471805599453
mach1267,Machiguenga,,-12.1291,-72.5017,mach1267,,16,2.772588722239781
head1238,Nungon,,,,head1238,,1,0.0
hinu1240,Hinuq,,42.4502,45.8064,hinu1240,,12,2.4849066497880004
mand1473,Mandobo,,,,mand1473,,3,1.0986122886681098
karb1241,Hills Karbi,,25.7317,93.0462,karb1241,,1,0.0
gali1262,Galibi Carib,,5.83772,-56.8323,gali1262,,1,0.0
utoa1244,Uto-Aztecan,,,,utoa1244,,13,2.5649493574615367
sino1245,Sino-Tibetan,,,,sino1245,,7,1.9459101490553132
yace1238,Yace,,6.84259,8.84077,yace1238,,1,0.0
nuuu1241,Ghaap-Kalahari,,-29.7054,19.0841,nuuu1241,,5,1.6094379124341003
lukp1238,Lukpa,,9.51949,1.66954,lukp1238,,8,2.0794415416798357
kwom1262,Kwoma,,-4.08721,142.664,kwom1262,,1,0.0
mayo1261,Mayogo,,2.79827,27.8282,mayo1261,,1,0.0
jams1239,Jamsay Dogon,,14.1794,-2.57999,jams1239,,3,1.0986122886681098
wann1242,Wan,,7.88773,-5.82092,wann1242,,1,0.0
tama1365,Tamasheq,,14.2038,-2.41269,tama1365,,1,0.0
lolo1267,Loloish,,,,lolo1267,,4,1.3862943611198906
chum1261,Chumburung,,8.15211,-0.2755,chum1261,,4,1.3862943611198906
lele1264,Lelemi,,7.34549,0.50746,lele1264,,1,0.0
uduk1239,Uduk,,9.16012,34.2293,uduk1239,,40,3.6888794541139363
valm1241,Walman,,-3.24963,142.499,valm1241,,63,4.143134726391533
torr1259,Aro-Mukweym-Orok,,-3.45292,142.622,torr1259,,3,1.0986122886681098
hali1245,Coastal Marind,,,,hali1245,,15,2.70805020110221
sepi1257,Sepik,,,,sepi1257,,5,1.6094379124341003
mekk1240,Mek,,,,mekk1240,,10,2.302585092994046
roto1249,Rotokas,,-5.94339,155.154,roto1249,,5,1.6094379124341003
burm1264,Burmeso,,-2.47582,138.203,burm1264,,3,1.0986122886681098
nort2933,North Bougainville,,,,nort2933,,2,0.6931471805599453
usho1238,Ushojo,,35.1584,72.643,usho1238,,4,1.3862943611198906
khow1242,Khowar,,36.0,72.0,khow1242,,4,1.3862943611198906
dame1241,Dameli,,35.299,71.6806,dame1241,,3,1.0986122886681098
indu1241,Indus Kohistani,,35.3389,73.0154,indu1241,,2,0.6931471805599453
kala1373,Gawri,,35.5303,72.5738,kala1373,,3,1.0986122886681098
bate1261,Bateri,,34.9582,72.92674,bate1261,,2,0.6931471805599453
gawa1247,Gawar-Bati,,35.1982,71.5428,gawa1247,,3,1.0986122886681098
kala1372,Chitral Kalasha,,35.6415,71.6657,kala1372,,1,0.0
kohi1248,Kohistani Shina,,35.1741,73.3207,kohi1248,,4,1.3862943611198906
chir1284,Chirag,,41.869481,47.41111,chir1284,,2,0.6931471805599453
sout3261,Southwestern Dargwa,,41.977226,47.565486,sout3261,,12,2.4849066497880004
mege1234,Megeb,,,,mege1234,,215,5.3706380281276624
tagw1240,Tagwana Senoufo,,8.67053,-5.17372,tagw1240,,29,3.367295829986474
nafa1256,Nafara,,,,nafa1256,,26,3.258096538021482
hehe1240,Hehe,,-7.71572,35.7255,hehe1240,,50,3.912023005428146
nyam1276,Nyamwezi,,-5.08559,32.94452,nyam1276,,2,0.6931471805599453
abee1242,Abé,,5.59682,-4.38497,abee1242,,3,1.0986122886681098
genn1243,Gen,,6.25971,1.67727,genn1243,,17,2.833213344056216
nort2626,Northern Frisian,,54.6409,8.58489,nort2626,,2,0.6931471805599453
cuev1239,Cuevas Mixtec,,,,cuev1239,,3,1.0986122886681098
taba1266,Tabasco Chontal,,18.1713,-92.7367,taba1266,,46,3.828641396489095
amar1273,Amarasi,,-10.21751,123.96373,amar1273,,256,5.545177444479562
assy1241,Assyrian Neo-Aramaic,,36.75,43.0,assy1241,,5,1.6094379124341003
safa1245,Safaitic,,,,safa1245,,1,0.0
aram1259,Aramaic,,,,aram1259,,4,1.3862943611198906
sout3123,South Levantine Arabic,,31.5601,38.0837,sout3123,,1,0.0
clas1252,Classical Syriac,,37.1129,42.1432,clas1252,,2,0.6931471805599453
nort3142,North Mesopotamian Arabic,,36.2986,42.0047,nort3142,,2,0.6931471805599453
acol1236,Acoli,,3.57738,32.5147,acol1236,,2,0.6931471805599453
jurm1239,Jur Modo,,6.03321,29.974,jurm1239,,1,0.0
zand1248,Zande,,4.62047,26.7157,zand1248,,1,0.0
pidg1248,Pidgin Gulf Arabic,,,,pidg1248,,4,1.3862943611198906
bath1244,Bathari,,17.4485,53.119,bath1244,,5,1.6094379124341003
mehr1241,Mehri,,16.793,52.473,mehr1241,,4,1.3862943611198906
awji1241,Awjilah,,29.2341,21.1819,awji1241,,3,1.0986122886681098
siwi1239,Siwi,,29.200415,25.519627,siwi1239,,64,4.1588830833596715
cent1972,Central Kurdish,,35.6539,45.8077,cent1972,,4,1.3862943611198906
anti1246,Antioch,,,,anti1246,,2,0.6931471805599453
nabl1238,Jerusalem Domari,,,,nabl1238,,8,2.0794415416798357
tago1246,Tagoi,,12.0346,30.9306,tago1246,,1,0.0
koal1240,Koalib-Rere,,11.69648,30.47166,koal1240,,1,0.0
taji1245,Tajik,,38.8213,68.5549,taji1245,,2,0.6931471805599453
midd1317,Middle English,,51.65,-1.11,midd1317,,3,1.0986122886681098
kumz1235,Kumzari,,26.1602,56.4202,kumz1235,,1,0.0
tuar1240,Tuareg,,,,tuar1240,,1,0.0
doma1258,Domari,,32.0,35.0,doma1258,,3,1.0986122886681098
igoo1238,Igo,,7.25499,0.67846,igoo1238,,2,0.6931471805599453
nalc1240,Nalca,,-4.26068,139.883,nalc1240,,1,0.0
namb1299,Nambiquaran,,,,namb1299,,1,0.0
texm1235,Texmelucan Zapotec,,16.49197,-97.08947,texm1235,,1,0.0
pali1279,Palikúr,,3.63993,-51.6246,pali1279,,2,0.6931471805599453
pnar1238,Pnar,,24.8237,92.2628,pnar1238,,4,1.3862943611198906
mund1330,Mundurukú,,-8.41095,-57.691,mund1330,,3,1.0986122886681098
malt1248,Malto,,,,malt1248,,2,0.6931471805599453
uban1244,Ubangi,,,,uban1244,,1,0.0
otom1299,Otomanguean,,,,otom1299,,1,0.0
anim1240,Anim,,,,anim1240,,2,0.6931471805599453
oksa1245,Oksapmin,,-5.20797,142.177,oksa1245,,2,0.6931471805599453
algo1257,Algonquian,,,,algo1257,,1,0.0
khas1268,Khasian,,,,khas1268,,3,1.0986122886681098
nilo1247,Nilotic,,,,nilo1247,,1,0.0
mixt1427,Mixtec,,,,mixt1427,,1,0.0
bora1262,Boran,,,,bora1262,,2,0.6931471805599453
sout2772,Southern Daly,,,,sout2772,,1,0.0
balt1257,Baltic Romani,,60.0,38.0,balt1257,,3,1.0986122886681098
lezg1248,Lezgic,,,,lezg1248,,1,0.0
koma1264,Koman,,,,koma1264,,1,0.0
taaa1242,Taa,,,,taaa1242,,4,1.3862943611198906
nakh1245,Nakh-Daghestanian,,,,nakh1245,,1,0.0
iroq1247,Iroquoian,,,,iroq1247,,2,0.6931471805599453
maun1240,Mawng,,-11.66,133.376,maun1240,,1,0.0
cush1243,Cushitic,,,,cush1243,,10,2.302585092994046
sout2789,Central Dagaare,,10.4226,-2.52265,sout2789,,106,4.663439094112067
sanz1248,Sanzhi,,41.97796,47.5667,sanz1248,,1905,7.552237287560802
cusc1236,Cusco Quechua,,-14.0853,-71.7663,cusc1236,,3,1.0986122886681098
gbee1241,Gbe,,,,gbee1241,,1,0.0
coas1300,Coast Tsimshian,,,,coas1300,,3,1.0986122886681098
moro1285,Moro,,10.9194,30.2138,moro1285,,1,0.0
mori1278,Morisyen,,-20.2613,57.5517,mori1278,,9,2.1972245773362196
bata1289,Batak Toba,,2.35498,99.1761,bata1289,,5,1.6094379124341003
eeee1240,E,,24.7262,109.063,eeee1240,,2,0.6931471805599453
khen1241,Khengkha,,27.0879,90.8633,khen1241,,4,1.3862943611198906
toto1306,Totoro,,2.55149,-76.6379,toto1306,,72,4.276666119016055
nort2973,Northern Pastaza Quichua,,-1.88573,-76.0389,nort2973,,2,0.6931471805599453
murr1259,Murrinhpatha,,,,murr1259,,4,1.3862943611198906
atti1240,Attic,,,,atti1240,,34,3.5263605246161616
dori1248,Doric,,,,dori1248,,13,2.5649493574615367
umbr1253,Umbrian,,42.75,13.02,umbr1253,,3,1.0986122886681098
achi1257,Acehnese,,3.90757,96.6032,achi1257,,5,1.6094379124341003
lang1320,Langi,,-4.71413,35.9517,lang1320,,2,0.6931471805599453
luba1249,Luba-Lulua,,-5.72717,22.4422,luba1249,,3,1.0986122886681098
basa1284,Basa (Cameroon),,3.80765,10.4213,basa1284,,4,1.3862943611198906
bemb1255,Bembe,,-4.49057,29.0507,bemb1255,,5,1.6094379124341003
tian1238,Tianjin Mandarin,,39.186072,117.215424,tian1238,,2,0.6931471805599453
kava1241,Kavalan,,24.6947,121.645,kava1241,,2,0.6931471805599453
amis1246,Amis,,23.0917,121.348,amis1246,,3,1.0986122886681098
scot1245,Scottish Gaelic,,56.7574,-5.24366,scot1245,,68,4.219507705176107
mikm1235,Mi'kmaq,,46.0,-64.0,mikm1235,,4,1.3862943611198906
yueh1236,Yuehai,,,,yueh1236,,2,0.6931471805599453
sout2991,South Bolivian Quechua,,-20.9201,-66.3331,sout2991,,1,0.0
gali1258,Galician,,42.2446,-7.5343,gali1258,,1,0.0
oldi1245,Early Irish,,53.0,-8.0,oldi1245,,5,1.6094379124341003
raja1256,Rajasthani,,,,raja1256,,1,0.0
occi1239,Occitan,,44.1415,6.82979,occi1239,,2,0.6931471805599453
gayo1244,Gayo,,4.3733,97.3456,gayo1244,,1,0.0
samb1305,Samba Leko,,8.19236,11.7366,samb1305,,1,0.0
tali1258,Talinga-Bwisi,,0.676185,29.9494,tali1258,,1,0.0
kimb1241,Kimbundu,,-8.97835,14.8893,kimb1241,,1,0.0
rund1242,Rundi,,-2.94,29.97,rund1242,,2,0.6931471805599453
oldp1257,Old Portuguese,,,,oldp1257,,2,0.6931471805599453
